,GENEID,GENENAME,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
409,ENSMUSG00000020823,Sec14l1,1177.84703890695,0.636177031119549,0.101102735612375,6.29238197429824,3.12631018835128E-10,3.764598518473E-09
410,ENSMUSG00000042225,Ammecr1,1876.3548653289,1.09669040992203,0.174364738670966,6.28963412144665,3.18215074406316E-10,3.82882976801378E-09
411,ENSMUSG00000029521,Chek2,1978.09597274219,0.626109495291914,0.099630185840719,6.28433531472969,3.29259355875834E-10,3.95550239525502E-09
412,ENSMUSG00000041329,Atp1b2,1768.54017418042,1.47708779184883,0.235054478915163,6.28402317056868,3.29921501428137E-10,3.96035081298964E-09
413,ENSMUSG00000022369,Mtbp,1725.91495309154,0.718965376297058,0.114509047219493,6.27867748230347,3.41465083462092E-10,4.09250444709614E-09
414,ENSMUSG00000028995,Fam126a,2649.43955935603,0.681332307361709,0.108794420723858,6.26256661718958,3.78692010094396E-10,4.52804490133947E-09
415,ENSMUSG00000029106,Add1,6224.65644346852,0.873583327126129,0.139677171952045,6.25430279635137,3.99295647822522E-10,4.76696136999031E-09
416,ENSMUSG00000031628,Casp3,2327.62840805726,0.625023694969368,0.099986034472522,6.25110995017144,4.07545826924087E-10,4.857882825678E-09
417,ENSMUSG00000042029,Ncapg2,7126.76133276397,0.570941739908006,0.091728800757537,6.22423639241894,4.83907004465931E-10,5.72797804281658E-09
418,ENSMUSG00000037916,Ndufv1,1577.22387855116,0.720144064572135,0.115774909937292,6.22020837642794,4.96495057922666E-10,5.87244386270384E-09
419,ENSMUSG00000022018,Rgcc,1160.63837853267,1.01431591218867,0.163486907892518,6.2042638475707,5.49535233087515E-10,6.47479320400113E-09
420,ENSMUSG00000075704,Txnrd2,1565.83398679368,1.47961860998573,0.238584973876231,6.20164206465616,5.5877047785839E-10,6.56844774317495E-09
421,ENSMUSG00000035270,Impg2,165.395209032373,3.73219973078109,0.602177484990618,6.19784004518077,5.72432704222234E-10,6.71873695829269E-09
422,ENSMUSG00000023995,Tspo2,630.571417263072,1.61254599091253,0.26036988535729,6.19328916898255,5.89214859401182E-10,6.9104165401592E-09
423,ENSMUSG00000042680,Garem,929.169449194889,1.50216137352782,0.243086570250292,6.17953255081568,6.42916777746953E-10,7.52296125649357E-09
424,ENSMUSG00000056895,Hist3h2ba,335.9526863994,1.35676282770266,0.220053711337844,6.16559847799908,7.02170536211207E-10,8.19127654466645E-09
425,ENSMUSG00000024896,Minpp1,2773.26585022773,0.92183260149936,0.149799752268681,6.15376586101395,7.56643670873125E-10,8.80661938203926E-09
426,ENSMUSG00000026491,Ahctf1,18563.6249166321,0.835342882059328,0.13588895928992,6.14724615174304,7.88397312901932E-10,9.162277421638E-09
427,ENSMUSG00000037416,Dmxl1,8894.774340443,0.624528922543473,0.101621051272763,6.14566484720932,7.96292638385037E-10,9.24701618054861E-09
428,ENSMUSG00000083457,Cyp4b1-ps2,36.5531019363553,3.52319742739087,0.57477039261141,6.12974758735151,8.80186027665106E-10,1.01596152115648E-08
429,ENSMUSG00000026159,Agfg1,6757.07449055043,0.739218458820669,0.120689480782478,6.12496179474817,9.07053685677678E-10,1.04461212808459E-08
430,ENSMUSG00000055485,Soga1,267.80896411554,1.08885252867255,0.177807468683844,6.12377273425234,9.138521920422E-10,1.05086141332661E-08
431,ENSMUSG00000025340,Rabgef1,813.321587584752,0.760899067147529,0.124280858759098,6.12241558953526,9.21672463343079E-10,1.05905904883915E-08
432,ENSMUSG00000036718,Micall2,1004.29811915282,0.811390901890043,0.132626826746038,6.11784901891488,9.4846863321175E-10,1.0890325378489E-08
433,ENSMUSG00000026837,Col5a1,251.89135466715,1.25872023842736,0.205761147281336,6.11738540078376,9.51231200953677E-10,1.0913863898882E-08
434,ENSMUSG00000032221,Mns1,4306.33955997256,0.941258671017811,0.153877374933067,6.11694000776422,9.53892559737738E-10,1.09362068394483E-08
435,ENSMUSG00000073542,Cep76,2342.546204541,1.15549482742301,0.189171659247615,6.10818148986331,1.00772724448863E-09,1.15189240327107E-08
436,ENSMUSG00000028551,Cdkn2c,202.48595156282,1.09511236869146,0.179329305974162,6.10671168743188,1.01704716245383E-09,1.16167870151419E-08
437,ENSMUSG00000068417,Pnp2,138.18213180898,1.41294281047969,0.231493715165422,6.10359036948378,1.03711884515105E-09,1.18284060693809E-08
438,ENSMUSG00000024228,Nudt12,316.414212654892,1.13203033817711,0.185585838185515,6.09976682081478,1.06223307663761E-09,1.21058214545077E-08
439,ENSMUSG00000036112,Metap2,16008.9436813011,0.661102132265721,0.108430361959082,6.09702043155769,1.08063712204706E-09,1.23064080285464E-08
440,ENSMUSG00000020289,Nprl3,713.52649068207,0.817826878136986,0.134232807250615,6.09260057126042,1.11091006890924E-09,1.2641760420121E-08
441,ENSMUSG00000017386,Traf4,669.251167816657,1.10359880555043,0.181180997443876,6.09113991599636,1.12109512246397E-09,1.27292913200746E-08
442,ENSMUSG00000041341,Atg2b,4668.50640805214,0.666217947446059,0.109405253733384,6.08945114344878,1.132984328293E-09,1.28547562640473E-08
443,ENSMUSG00000028923,Necap2,1586.7555452638,0.791520582049576,0.130044883072451,6.08651846461809,1.15392355347398E-09,1.30633016027797E-08
444,ENSMUSG00000073002,Vamp5,661.73792280986,0.812859581188061,0.133719709295168,6.0788315011498,1.21061489420098E-09,1.3694969227826E-08
445,ENSMUSG00000034206,Polq,6242.09434138702,0.740448193728239,0.121894250872878,6.07451285377225,1.24364674503128E-09,1.40582562314717E-08
446,ENSMUSG00000029366,Dck,1662.13965732558,0.836796370146462,0.137944251706225,6.06619239146376,1.3097822160571E-09,1.47731474251448E-08
447,ENSMUSG00000039452,Snx22,233.21529969302,1.45341641823725,0.240180922330235,6.05133998211099,1.43645926388508E-09,1.61070618923337E-08
448,ENSMUSG00000038766,Gabpb2,1940.54093315978,0.539026128860506,0.089089544638701,6.05038594648233,1.44499234296391E-09,1.61790553488144E-08
449,ENSMUSG00000030629,Zfand6,543.754798993286,1.41987180826394,0.234708368333392,6.04951505711581,1.45282486645614E-09,1.62548710588084E-08
450,ENSMUSG00000023307,March5,3602.25992422712,0.68410679573957,0.113088380140029,6.04931112190741,1.45466497073028E-09,1.6263579092464E-08
451,ENSMUSG00000030780,BC017158,844.782379974358,0.811894259338037,0.134328701060138,6.04408628186287,1.50259089253157E-09,1.67383161461135E-08
452,ENSMUSG00000020295,Hbq1a,84.3501994155702,2.65142277045723,0.438815731617319,6.04222360188643,1.52004604877492E-09,1.69204544542772E-08
453,ENSMUSG00000051147,Nat2,799.109540106181,0.732824639427889,0.121610959754702,6.02597529783538,1.68092857138176E-09,1.86318586670488E-08
454,ENSMUSG00000069814,E130309D14Rik,138.477152662401,1.88168374489405,0.312482733227578,6.02172070584019,1.72572496304694E-09,1.90989373258598E-08
455,ENSMUSG00000004328,Hif3a,1174.59886331963,1.14891529043879,0.190907784465824,6.01816889580251,1.76401090004216E-09,1.9494484095199E-08
456,ENSMUSG00000047953,Gp5,292.630863612786,0.951159617012546,0.158183267731817,6.01302293631418,1.82095260573737E-09,2.00802959410218E-08
457,ENSMUSG00000031765,Mt1,5032.84800546154,0.826461193866293,0.13762243637768,6.00527948508495,1.91002598776651E-09,2.10020589049675E-08
458,ENSMUSG00000038685,Rtel1,3239.15556042676,0.606874896834223,0.101159165276938,5.99920822965291,1.9828195868814E-09,2.17400483981835E-08
459,ENSMUSG00000104475,RP24-422C24.2,29.7469408970099,4.32147725398945,0.720391791669288,5.99878747087852,1.98796338400467E-09,2.17808549018594E-08
460,ENSMUSG00000072980,Oip5,645.812498405007,0.815538811788557,0.1359673276143,5.99804987049541,1.99701197374277E-09,2.18643548261744E-08
461,ENSMUSG00000021714,Cenpk,1368.05849364317,0.772211637082164,0.128773027858319,5.9966877375267,2.01382766968474E-09,2.20327131546866E-08
462,ENSMUSG00000026686,Lmx1a,39.3860629025355,3.67250838434102,0.612524519509038,5.99569203741375,2.02620690115231E-09,2.21523276980371E-08
463,ENSMUSG00000029752,Asns,8820.22701329822,1.24621657888,0.208014865861511,5.99099768047198,2.08557614937401E-09,2.27203199715233E-08
464,ENSMUSG00000029428,Stx2,3141.73946974985,0.909366226476259,0.151831702973207,5.98930400350401,2.10740924539753E-09,2.29255592413025E-08
465,ENSMUSG00000037486,Asxl2,3262.49172969064,0.512816744087515,0.085675402383709,5.98557730479977,2.15623679200201E-09,2.34068596336604E-08
466,ENSMUSG00000039449,Prpf18,1362.68383076059,0.603181958563174,0.100895960721895,5.97825675326842,2.25538067430951E-09,2.44484542026884E-08
467,ENSMUSG00000021221,Dpf3,132.048605358904,1.52260977752128,0.254922424790899,5.97283577060829,2.33164593371077E-09,2.51860513163949E-08
468,ENSMUSG00000000861,Bcl11a,2080.94663451504,0.745305530719374,0.124802448634852,5.9718822737204,2.3453175316117E-09,2.53158764141624E-08
469,ENSMUSG00000021215,Net1,3291.89840383923,0.740985283614202,0.124378413365942,5.95750712331489,2.56114553501272E-09,2.75291692349402E-08
470,ENSMUSG00000015697,Setdb1,4103.4518944029,0.481192705914302,0.080773953240799,5.9572756638492,2.56477421135621E-09,2.75488405296936E-08
471,ENSMUSG00000024410,3110002H16Rik,2573.50060824379,0.957165624132094,0.160778611755122,5.95331439725286,2.62765818810665E-09,2.81453429840767E-08
472,ENSMUSG00000031822,Gse1,1763.00384732893,0.824678396743674,0.138670071895713,5.94705393506881,2.73011474530201E-09,2.92019326492953E-08
473,ENSMUSG00000025417,Pip4k2c,1503.95453062319,1.01130595940854,0.170157160644455,5.9433640969226,2.79231265794183E-09,2.98463733298639E-08
474,ENSMUSG00000020330,Hmmr,5666.58033761779,0.77108975497969,0.129876042830831,5.9371207974366,2.90070948409846E-09,3.09617889672028E-08
475,ENSMUSG00000037536,Fbxo34,1362.31222808067,0.600758661328933,0.101203521956429,5.93614381906171,2.9180385205667E-09,3.1103407111705E-08
476,ENSMUSG00000039000,Ube3c,3296.42398850545,0.537273721274006,0.090519025754746,5.93547839025251,2.92989915351606E-09,3.12081121936061E-08
477,ENSMUSG00000061411,Nol4l,400.826086777917,0.816441507811873,0.137610783957798,5.93297621254925,2.97491965666978E-09,3.16656319535865E-08
478,ENSMUSG00000034311,Kif4,4690.85972609921,0.470237095148175,0.079308420705123,5.92922026396876,3.04376566789819E-09,3.23310393447965E-08
479,ENSMUSG00000055322,Tns1,911.468131235526,1.28470846227998,0.216684680761451,5.9289307290455,3.04913673780117E-09,3.23656461627863E-08
480,ENSMUSG00000043635,Adamts3,287.825306841082,0.989628619013713,0.166948425957424,5.92775052138613,3.07112602935297E-09,3.25764801880883E-08
481,ENSMUSG00000041921,Metap1d,900.946522878291,0.837524452516605,0.141345714299623,5.92536149162067,3.11611137920407E-09,3.30079377560641E-08
482,ENSMUSG00000051378,Kif18b,1478.50741844173,0.687515083309218,0.116272416010019,5.91296807017387,3.35997332128703E-09,3.5492904387692E-08
483,ENSMUSG00000079487,Med12,5530.09974728406,0.545460275556775,0.092400846785867,5.90319563651668,3.56527065425558E-09,3.75579440242316E-08
484,ENSMUSG00000036698,Ago2,4592.09130936352,0.727678796839255,0.123372149183465,5.8982420396773,3.67394780905105E-09,3.86359769012594E-08
485,ENSMUSG00000010755,Cars,2875.91613152701,0.650573843268695,0.110307656692364,5.89781219886735,3.68352871779851E-09,3.86972629427433E-08
486,ENSMUSG00000027454,Gins1,1212.41975412002,0.585642953643892,0.099508897355218,5.88533256029677,3.97254385907747E-09,4.1590877846541E-08
487,ENSMUSG00000018654,Ikzf1,3039.88491848203,0.693870345606944,0.118072281978286,5.87665736599,4.18633437680901E-09,4.36798934942668E-08
488,ENSMUSG00000072596,Ear2,11474.989939873,1.1488463136508,0.195829973404158,5.866549914092,4.44956361639886E-09,4.63632421172662E-08
489,ENSMUSG00000048756,Foxo3,2318.03698104718,1.00766278582234,0.171936600888206,5.86066480677678,4.61017729898197E-09,4.79883862266392E-08
490,ENSMUSG00000004655,Aqp1,378.438351359673,1.25265116615249,0.213774142801843,5.85969448753036,4.63719501777145E-09,4.82199022995284E-08
491,ENSMUSG00000027346,Gpcpd1,2094.46855757591,0.928137179055708,0.158402360917302,5.85936455543277,4.64641675203939E-09,4.82830158690552E-08
492,ENSMUSG00000016382,Pls3,336.980581062535,1.98376550560854,0.338683169629334,5.85728989066578,4.70481472130594E-09,4.88236091370211E-08
493,ENSMUSG00000020536,Llgl1,625.195135061478,0.874014840465201,0.149312014557259,5.85361360943949,4.81005407711048E-09,4.98144680859372E-08
494,ENSMUSG00000026317,Cln8,558.873996990316,0.805201250165926,0.137603030258863,5.85162440573554,4.86794958239983E-09,5.0379989022715E-08
495,ENSMUSG00000001918,Slc1a5,2274.06193300671,0.780694114699455,0.133710669225113,5.83868227736628,5.26152979925064E-09,5.43065039994084E-08
496,ENSMUSG00000038774,Ascc3,6990.7127731439,0.505586436296115,0.086806177365503,5.82431402511037,5.73476575261231E-09,5.90715581928465E-08
497,ENSMUSG00000036825,Ssx2ip,6051.45371192324,1.28254227261756,0.220470353898252,5.81730037594742,5.98056171658091E-09,6.14793716864898E-08
498,ENSMUSG00000022010,Tsc22d1,903.141873435107,0.811861747410325,0.139793175267072,5.80759215075614,6.33776710332005E-09,6.50640608053305E-08
499,ENSMUSG00000021556,Golm1,1220.05662849088,0.757917693756712,0.13053357670437,5.8063044995176,6.38667662685792E-09,6.5522254449821E-08
500,ENSMUSG00000037710,Cisd1,467.763952698545,0.866603992910755,0.149342455755586,5.80279725899939,6.52176312989626E-09,6.6863350642986E-08
501,ENSMUSG00000031004,Mki67,147058.037126892,0.657141603994351,0.113329454350037,5.79850673210392,6.69080176244897E-09,6.84589249134475E-08
502,ENSMUSG00000039033,Tasp1,799.007096940915,0.701716592787287,0.121268776614935,5.78645725944322,7.18863664787439E-09,7.33078212619787E-08
503,ENSMUSG00000006717,Acot13,631.208907446666,0.654147179330847,0.113280440526912,5.7745818809333,7.71444085667692E-09,7.84608835336789E-08
504,ENSMUSG00000036377,C530008M17Rik,546.475294122013,1.2801106895638,0.221791317696162,5.77168981572785,7.84804854947339E-09,7.97667947128625E-08
505,ENSMUSG00000039233,Tbce,2295.36065015832,0.487569740129453,0.084812640807319,5.74878621262527,8.98863859438721E-09,9.08772127724284E-08
506,ENSMUSG00000013539,Tango2,271.853882311977,1.52688628464506,0.266015993816412,5.73982888299123,9.47722630138662E-09,9.55646315064772E-08
507,ENSMUSG00000062148,Ear6,12117.1341176867,1.16908727768911,0.203696652768827,5.73935438701535,9.50381580598456E-09,9.57697017764904E-08
508,ENSMUSG00000016757,Ttll12,2466.4397863376,0.986550001395169,0.171980834266542,5.73639502100668,9.67129483324582E-09,9.72015898693085E-08
509,ENSMUSG00000047844,Bex4,2163.76932761048,1.00375119615682,0.175067492852965,5.73350985839415,9.83733455796775E-09,9.88055432291095E-08
510,ENSMUSG00000026383,Epb4.1l5,450.934575773968,0.971753260898634,0.169522382377296,5.73230063942742,9.90774557891276E-09,9.94475354077371E-08
511,ENSMUSG00000042215,Bag2,1032.36464420921,1.18792045998073,0.207538044422738,5.72386842752084,1.04125401903142E-08,1.04241096794145E-07
512,ENSMUSG00000029722,Agfg2,740.963380529563,0.816022508487833,0.142656318024134,5.72019886528811,1.06399446381294E-08,1.06378610980566E-07
513,ENSMUSG00000081984,Dnajb3,112.627684275706,1.65305088578676,0.289194205828837,5.71605811067023,1.09023468463207E-08,1.08869325089754E-07
514,ENSMUSG00000062198,2700097O09Rik,598.868451322598,0.915086881682982,0.160090956806026,5.71604355386386,1.09032803217133E-08,1.08869325089754E-07
515,ENSMUSG00000056938,Acbd4,145.819819935407,1.42602019589543,0.250295539899408,5.69734561178571,1.21687089816614E-08,1.20795927072008E-07
516,ENSMUSG00000028894,Inpp5b,2659.06331926829,0.461676232676967,0.08106334940965,5.69525236792161,1.23189565043914E-08,1.22129098238034E-07
517,ENSMUSG00000040713,Creg1,2179.09265109125,0.810104483143627,0.142371225161169,5.6900857755952,1.26975572400538E-08,1.25638555714408E-07
518,ENSMUSG00000014444,Piezo1,7212.44785204599,0.945139258117489,0.166111190455017,5.68979883612015,1.2718911876848E-08,1.25768607629232E-07
519,ENSMUSG00000027556,Car1,574.171426623881,1.1764695069712,0.206854461320799,5.68742631635429,1.28968218939965E-08,1.27363391973143E-07
520,ENSMUSG00000042350,Arel1,2142.95779151812,0.635288950502886,0.11170587795001,5.68715775894254,1.29171121070434E-08,1.27399488823943E-07
521,ENSMUSG00000022422,Dscc1,862.651251502653,0.770302537744759,0.135495907005225,5.68506130384481,1.30765743687109E-08,1.28806359874948E-07
522,ENSMUSG00000024301,Kifc5b,871.912588943318,0.678207988771763,0.119333513155365,5.68329860438094,1.3212128910626E-08,1.30057955349652E-07
523,ENSMUSG00000073433,Arhgdig,250.983143393999,1.5733406558898,0.277173862080846,5.67636733160247,1.37585168559942E-08,1.35002692301898E-07
524,ENSMUSG00000026640,Plxna2,526.205968938352,1.09641919800658,0.193285887663319,5.67252586964037,1.40707263974086E-08,1.37977795281119E-07
525,ENSMUSG00000102252,Snrpn,606.331409850501,1.00715429434815,0.177597408058582,5.67099658355337,1.41969229752175E-08,1.39037256529033E-07
526,ENSMUSG00000034165,Ccnd3,2343.36605891995,0.535915917591897,0.094532559599437,5.6691146401064,1.43537304459461E-08,1.40393415862424E-07
527,ENSMUSG00000022323,Hrsp12,710.906859258213,0.643490088979233,0.113523527842827,5.66834119064852,1.44186625530452E-08,1.4093851584237E-07
528,ENSMUSG00000072601,Ear1,13894.0910522885,1.12612761162045,0.199115056495868,5.65566276824382,1.5524602416279E-08,1.51266116545894E-07
529,ENSMUSG00000016664,Pacsin2,411.149970724902,0.856030415514701,0.151812988168498,5.63871659363286,1.71322231364633E-08,1.66523890266668E-07
530,ENSMUSG00000020866,Cacna1g,172.662438597537,2.22181368370655,0.394029515313571,5.6386986186515,1.71340112985747E-08,1.66523890266668E-07
531,ENSMUSG00000066043,Phactr4,1093.67203151878,0.722019878238725,0.128143152555822,5.63447881402946,1.75588544158901E-08,1.70436611589473E-07
532,ENSMUSG00000028078,Dclk2,234.994426643339,1.42182141956215,0.252579933518862,5.62919389420133,1.81053779236473E-08,1.75630192309377E-07
533,ENSMUSG00000070639,Lrrc8b,1232.70784882417,0.761887010548599,0.135498103550533,5.62286106288167,1.87820457734368E-08,1.82078857665653E-07
534,ENSMUSG00000022438,Parvb,743.438793578911,1.3617044120226,0.242191685711519,5.62242427118062,1.88296118862934E-08,1.82424519457531E-07
535,ENSMUSG00000045273,Cenph,939.224594094913,0.647479915726871,0.115341261637003,5.61360181549422,1.98157915726554E-08,1.91736247326824E-07
536,ENSMUSG00000003809,Gcdh,822.627025928693,0.752342364595512,0.134289241772658,5.60240235676642,2.11401128497062E-08,2.04292182030884E-07
537,ENSMUSG00000025507,Pidd1,842.239470670544,0.624062356768465,0.111804725447721,5.58171717938945,2.38155424481465E-08,2.29423058917144E-07
538,ENSMUSG00000023926,Rhag,3741.4127900023,1.46452319881365,0.262689415950657,5.5751130798842,2.47369128519295E-08,2.3770093736073E-07
539,ENSMUSG00000024026,Glo1,1111.05407660057,0.966902041095551,0.173600717361907,5.56968920283804,2.55194136655031E-08,2.44912818994055E-07
540,ENSMUSG00000085006,BC021767,50.0682380127524,2.17240410090658,0.390090995768494,5.56896756006084,2.56253184884971E-08,2.45775205565629E-07
541,ENSMUSG00000078721,Gm12429,81.4696034005498,1.82096331270819,0.326991866186385,5.56883366533111,2.56450150898928E-08,2.45810197829717E-07
542,ENSMUSG00000022710,Usp7,21540.6062727138,0.651647657506657,0.117024204458739,5.56848611379726,2.56962102923878E-08,2.4614687495216E-07
543,ENSMUSG00000054814,Usp46,1264.36317121957,0.789346366899753,0.142014602519412,5.55820565558993,2.72562124583348E-08,2.60764151295637E-07
544,ENSMUSG00000042377,Fam83g,259.761679776168,1.52243464498789,0.274046961554474,5.55537867069279,2.77010573207493E-08,2.64854616093581E-07
545,ENSMUSG00000052917,Senp7,1434.79444803509,0.913138343065701,0.164543989808411,5.54950894365041,2.86473097034723E-08,2.73389933163916E-07
546,ENSMUSG00000022195,6030458C11Rik,882.484349799652,0.781043068740695,0.14111331219349,5.53486454679593,3.11468968018916E-08,2.96689688006576E-07
547,ENSMUSG00000032397,Tipin,3256.17275217207,0.495689853079477,0.089629351314813,5.53044115357279,3.19426443167945E-08,3.04080474207794E-07
548,ENSMUSG00000037705,Tecta,143.799323812676,3.32257179503013,0.601222971710071,5.52635536459905,3.26951557881352E-08,3.10857666795076E-07
549,ENSMUSG00000031119,Gpc4,699.000408327325,1.16327358143383,0.210563855991307,5.52456439381438,3.30304078939037E-08,3.13850345974518E-07
550,ENSMUSG00000031154,Otud5,2335.1645195398,0.554277475988736,0.10042080813804,5.51954805249942,3.3987264733733E-08,3.22142904657543E-07
551,ENSMUSG00000030410,Dmwd,287.335940277826,1.02819149769936,0.186600553552039,5.51012029775476,3.58588543180193E-08,3.39361547240395E-07
552,ENSMUSG00000025993,Slc40a1,3232.57290778258,1.42595869662418,0.258806586813001,5.50974654155342,3.59350755415903E-08,3.39763921031197E-07
553,ENSMUSG00000056267,Cep70,1577.09345332932,0.966951680508906,0.175647293662398,5.50507588444505,3.69009286693886E-08,3.48399996557237E-07
554,ENSMUSG00000020525,Ppm1d,1196.65898166336,0.752351595182544,0.136685454780278,5.50425498010707,3.70732663568355E-08,3.49446905100092E-07
555,ENSMUSG00000020739,Nup85,6098.26264622137,0.513206647725737,0.093257651579449,5.50310498960527,3.73160044590546E-08,3.51518597970074E-07
556,ENSMUSG00000041058,Wwp1,3704.2625636358,0.699855949873883,0.127306597092171,5.49740520805204,3.85420372419895E-08,3.62621857761397E-07
557,ENSMUSG00000042675,Ypel3,320.760985568686,1.18938820704948,0.216579655228803,5.49168944697489,3.9810697251585E-08,3.74328084593326E-07
558,ENSMUSG00000024052,Lpin2,3591.65295513813,0.836158253875477,0.152450958087198,5.48476877001466,4.14010590510081E-08,3.88566189634982E-07
559,ENSMUSG00000038816,Ctnnal1,618.63617505137,0.879436472961229,0.160445304743563,5.48122286511793,4.22395984184325E-08,3.95887270701598E-07
560,ENSMUSG00000023175,Bsg,4615.03851271034,0.651449789138182,0.118852906364631,5.48114311264366,4.22586464449378E-08,3.95887270701598E-07
561,ENSMUSG00000042363,Lgalsl,260.333737683682,0.990431474623334,0.180730846679579,5.48014626622809,4.24974363275985E-08,3.97880948795737E-07
562,ENSMUSG00000021072,Tmx1,3219.15076305026,0.48959757396967,0.089364931652356,5.47863199710466,4.28626773697035E-08,4.01055363024892E-07
563,ENSMUSG00000045031,Cetn4,47.0604865306717,2.01652915328721,0.368295961040269,5.47529532387872,4.36782551027978E-08,4.08437016733549E-07
564,ENSMUSG00000028821,Syf2,1040.11252350597,0.56091670517246,0.102588132163228,5.46765686580574,4.56023582935243E-08,4.2513166280092E-07
565,ENSMUSG00000020932,Gfap,159.458448351896,2.04069916166651,0.373384095506758,5.46541533563948,4.61824178624792E-08,4.30277429683451E-07
566,ENSMUSG00000011179,Odc1,15944.0036635619,0.690157865863235,0.126335740434485,5.4628869351594,4.68452986968779E-08,4.35672314791672E-07
567,ENSMUSG00000027871,Hsd3b1,290.119134675424,1.44780236382422,0.265025412287687,5.46288128118302,4.68467913078203E-08,4.35672314791672E-07
568,ENSMUSG00000025027,Xpnpep1,1389.58260587787,0.586990048211789,0.107465763934037,5.46211208782816,4.70502834268087E-08,4.37299266534241E-07
569,ENSMUSG00000022265,Ank,1015.19570591492,0.910542720709472,0.1667517695558,5.46046811458142,4.74880776407744E-08,4.41100597467399E-07
570,ENSMUSG00000091694,Apol11b,167.694652366316,1.28356717991751,0.235374938813113,5.45328736521377,4.94470645256789E-08,4.58462885798925E-07
571,ENSMUSG00000029513,Prkab1,1279.10803933756,0.827061224894344,0.15180091825835,5.44832820765133,5.08454687459289E-08,4.70858551862995E-07
572,ENSMUSG00000067199,Frat1,405.206370247484,0.855898950658476,0.157338075052584,5.43987175623209,5.33189383434913E-08,4.92573087217886E-07
573,ENSMUSG00000026520,Pycr2,663.320808067112,0.787669178063821,0.144848535024039,5.43788156320049,5.39177943481279E-08,4.9690665224445E-07
574,ENSMUSG00000061666,Gdpd1,201.716045646791,1.23728079986428,0.227615357926106,5.43584058271657,5.4538700905695E-08,5.02326687776627E-07
575,ENSMUSG00000035765,Dym,2964.56491273777,0.536469376315743,0.098724823375755,5.43398669120832,5.51086929470863E-08,5.06966876799112E-07
576,ENSMUSG00000031438,Rnf128,235.209275820795,1.03635093280943,0.190780474229998,5.43216457025912,5.56745402189729E-08,5.11557847950814E-07
577,ENSMUSG00000032400,Zwilch,2036.20279014054,0.549175404764849,0.101171506745504,5.42816275481886,5.69371080784884E-08,5.22447262217506E-07
578,ENSMUSG00000060803,Gstp1,1697.44791961722,0.58421656914813,0.107680882485116,5.42544373397835,5.78107393075482E-08,5.29914478739507E-07
579,ENSMUSG00000023572,Ccndbp1,1068.86593798804,0.754047114758196,0.138987561179823,5.42528488418187,5.78621779336908E-08,5.30068767589917E-07
580,ENSMUSG00000041298,Katnal1,359.097295866704,1.08235907108546,0.199863673682507,5.41548672223866,6.11222079821924E-08,5.59598840205165E-07
581,ENSMUSG00000025762,Larp1b,847.894983519656,0.910138473242378,0.168142789899046,5.41289028086682,6.20154929801497E-08,5.67099287150419E-07
582,ENSMUSG00000022217,Emc9,214.517002316623,1.31112934981682,0.242248182792677,5.41233925762374,6.22066886273911E-08,5.68508263547583E-07
583,ENSMUSG00000025223,Ldb1,2919.48989021563,0.686401022715796,0.126859681972404,5.41071057442117,6.27751585977712E-08,5.71997087591946E-07
584,ENSMUSG00000032698,Lmo2,1664.7240887259,0.811027536185191,0.150345915966855,5.39441015720033,6.87490150901159E-08,6.2568548076964E-07
585,ENSMUSG00000060279,Ap2a1,3072.35036954927,0.857526872586531,0.159007282849367,5.39300374938734,6.92895062350104E-08,6.29856004155285E-07
586,ENSMUSG00000033826,Dnah8,2016.56943683857,0.563115288581645,0.104496501102144,5.38884347937358,7.09125296472908E-08,6.43851618184078E-07
587,ENSMUSG00000001014,Icam4,422.281484830689,1.41959528618029,0.263474931977767,5.38797097516691,7.12575561890066E-08,6.46594779707947E-07
588,ENSMUSG00000025437,Usp33,1989.34168154654,0.715722717642497,0.13298597725522,5.3819412573772,7.36868136524777E-08,6.66663275082694E-07
589,ENSMUSG00000025665,Rps6ka6,1352.70965918313,0.953513872869966,0.177210244318957,5.38069272763801,7.41997525160316E-08,6.70907679626952E-07
590,ENSMUSG00000080712,Hist3h2bb-ps,1265.13031269135,0.886705454643689,0.164818515352998,5.37988983060912,7.45314353870357E-08,6.73509142078599E-07
591,ENSMUSG00000042851,Zc3h6,193.296581134119,1.0462092931342,0.194754701834835,5.37193342844915,7.78968688834437E-08,7.02263885042794E-07
592,ENSMUSG00000062526,Mppe1,824.036454336999,0.657273841881731,0.122381565539403,5.37069320027702,7.84345514070811E-08,7.06695308177801E-07
593,ENSMUSG00000000326,Comt,791.079062576108,0.929033817317637,0.173013137361871,5.36972990307948,7.88546528476779E-08,7.10062738193934E-07
594,ENSMUSG00000027533,Fabp5,17217.34822714,0.923101070778692,0.171929688919212,5.36906148427016,7.91474352277485E-08,7.12280414443845E-07
595,ENSMUSG00000048490,Nrip1,2338.68559116941,0.677873090361123,0.126340058119335,5.36546444929474,8.07411828013251E-08,7.25770362070362E-07
596,ENSMUSG00000032727,Mier3,1729.09539339205,0.628784493529782,0.117208844956101,5.36465054122226,8.11060912275488E-08,7.2852079199868E-07
597,ENSMUSG00000029440,Psmd9,395.774952040831,0.747337226839455,0.139312237211792,5.36447652982057,8.11843146483224E-08,7.2852079199868E-07
