"","GENEID","GENENAME","1_EKLF_GFP","2_EKLF_GFP","9_EKLF_GFP","3_minus","4_minus","10_minus"
"ENSMUSG00000018765","ENSMUSG00000018765","Fxr2",2277.51814886086,2224.18999646043,2431.16345980039,2143.39290067739,1873.01578411682,1986.93998278306
"ENSMUSG00000018770","ENSMUSG00000018770","Atp5g3",6137.0642469507,7231.27011072889,7171.10500901052,4192.92125625234,6142.33914563144,5166.61672298961
"ENSMUSG00000018774","ENSMUSG00000018774","Cd68",231.4634000011,322.48448284061,462.653275497813,579.404469708206,605.875416564423,636.832030492655
"ENSMUSG00000018796","ENSMUSG00000018796","Acsl1",1838.38226065372,2159.50723773368,1658.89586627959,3055.47502165255,3166.36652503609,2963.31990313081
"ENSMUSG00000018800","ENSMUSG00000018800","Abca5",74.5497175970263,52.2886599364365,105.977787429338,39.4730642645937,49.144679942754,34.4748875277616
"ENSMUSG00000018809","ENSMUSG00000018809","Smyd4",191.270320720939,151.472798045411,298.57443379923,201.571597819624,221.590432485518,240.693289029198
"ENSMUSG00000018819","ENSMUSG00000018819","Lsp1",157.874970114744,142.796001333934,125.318754316481,2423.88721280922,2305.09262837895,2929.85083224496
"ENSMUSG00000018820","ENSMUSG00000018820","Zfyve27",246.054655312148,332.311738788575,338.889016337639,448.859876734435,431.024110975855,526.871279322308
"ENSMUSG00000018821","ENSMUSG00000018821","Avpi1",15.8507460092004,14.9658912400733,18.6165001602138,18.082253521354,21.1778194578882,18.2388660119786
"ENSMUSG00000018841","ENSMUSG00000018841","Rad51d",258.049968511279,189.995728108407,212.461232268195,237.693086961517,231.494701352734,209.88076428463
"ENSMUSG00000018845","ENSMUSG00000018845","Unc45b",6.48969761668235,4.97661633758524,0.181652155956605,16.8293151899021,6.38287537529303,9.99674377655685
"ENSMUSG00000018846","ENSMUSG00000018846","Pank3",1049.41064683289,943.033687028407,1033.82526255212,1266.5303022837,1201.89006359657,1355.05688260716
"ENSMUSG00000018848","ENSMUSG00000018848","Rars",6856.48880789325,5432.89858445582,5859.88793485721,5916.01645485688,6178.64093735001,6343.144533311
"ENSMUSG00000018849","ENSMUSG00000018849","Wwc1",41.8402185576162,7.47624590418324,1.97270947828925,5.7482930631567,26.186072090143,2.04638106871611
"ENSMUSG00000018858","ENSMUSG00000018858","Ict1",521.174375625414,341.081831038494,365.540221648978,430.420370621165,446.832077687198,380.737291669311
"ENSMUSG00000018861","ENSMUSG00000018861","Fdxr",229.778380643975,180.527201592348,180.230822317035,271.190848831423,299.918647739969,236.548714396102
"ENSMUSG00000018882","ENSMUSG00000018882","Mrpl45",967.382140813157,1063.08570405965,1097.01279852228,907.051771627767,996.562836917441,1304.64815153812
"ENSMUSG00000018899","ENSMUSG00000018899","Irf1",57.4623248586698,72.050181978241,76.2969385342266,556.319584858294,444.902600009304,512.044523844539
"ENSMUSG00000018900","ENSMUSG00000018900","Slc22a5",231.747612999122,227.315968282369,240.918438878516,314.012173593232,354.331223752567,290.62284320282
"ENSMUSG00000018906","ENSMUSG00000018906","P4ha2",21.2102507313287,14.2858073095103,17.230335142046,12.2394629735594,19.53599875886,47.7828215721383
"ENSMUSG00000018907","ENSMUSG00000018907","Alox12e",43.4981157142668,62.5807886003354,109.213387529591,47.8442428518984,24.6661648295139,19.9393797477326
"ENSMUSG00000018909","ENSMUSG00000018909","Arrb1",6393.70746377897,6531.7003351564,6564.21381295708,2807.22126541689,3440.39888604267,2289.03064613767
"ENSMUSG00000018916","ENSMUSG00000018916","Csf2",0,0,0,4.61563521240417,0.900967064165347,4.3817522477192
"ENSMUSG00000018920","ENSMUSG00000018920","Cxcl16",4.12801282802936,10.0850323734941,12.9465183461898,7.54765223868521,12.6931508921238,6.09063362314039
"ENSMUSG00000018921","ENSMUSG00000018921","Pelp1",1863.06540298995,1384.01684523912,1564.98139376811,1698.37456578772,1699.36857146725,1056.99991009038
"ENSMUSG00000018923","ENSMUSG00000018923","Med11",177.685922677503,159.96822222343,213.616649175299,191.19092117162,191.390200647074,212.208553716675
"ENSMUSG00000018924","ENSMUSG00000018924","Alox15",1367.61179809771,1159.70954040091,2008.88029150119,783.29891543309,964.282961580772,309.568847216748
"ENSMUSG00000018927","ENSMUSG00000018927","Ccl6",173.474142155017,398.867971156421,443.139181086209,323.993480887574,238.72993231858,377.496876863683
"ENSMUSG00000018930","ENSMUSG00000018930","Ccl4",8.57050437522321,12.0062159228154,11.6160141859789,24.0013031045017,18.9203083474723,40.5312082914026
"ENSMUSG00000018931","ENSMUSG00000018931","Natd1",58.3909237345194,80.758676349202,109.104011890862,27.2381038984728,45.6170143746822,32.3284710308105
"ENSMUSG00000018932","ENSMUSG00000018932","Map2k3",2944.71272486797,2882.65711759092,3449.48324251619,1883.76687581157,2106.06272069065,1497.70538256042
"ENSMUSG00000018965","ENSMUSG00000018965","Ywhah",5517.34357929234,5700.76832526319,5769.64348559245,6151.06409844736,5911.63143757634,6666.83144597318
"ENSMUSG00000018974","ENSMUSG00000018974","Sart3",1465.55624816317,1152.59672859028,1280.92956432658,1092.05929125483,1179.36588699244,1060.38404394805
"ENSMUSG00000018983","ENSMUSG00000018983","E2f2",1770.3079479181,1929.45957303576,2018.78873653865,864.403318866751,888.571361692502,722.272171519899
"ENSMUSG00000018986","ENSMUSG00000018986","Slfn3",678.974402170461,652.701556531236,616.704753146516,891.740723036485,886.551591138702,887.304830163137
"ENSMUSG00000018995","ENSMUSG00000018995","Nars2",958.283614820029,1191.67651759779,1159.04086548321,671.400123130162,629.395413243701,713.770670349294
"ENSMUSG00000018999","ENSMUSG00000018999","Slc35b4",686.872832738994,501.414593736858,643.745232472116,776.071154609428,875.809428785495,563.107384908427
"ENSMUSG00000019027","ENSMUSG00000019027","Dnah1",4.76139131956845,2.1829483496028,4.22400515853778,5.538762254885,7.20773651332278,6.5726283715788
"ENSMUSG00000019039","ENSMUSG00000019039","Dalrd3",759.82154027874,868.769641680451,929.186581923052,750.980826749298,634.650299594782,824.639663057338
"ENSMUSG00000019054","ENSMUSG00000019054","Fis1",1243.53745412507,1442.2321749276,1526.08971248843,1151.31044198278,1066.57968376806,1332.44493865473
"ENSMUSG00000019055","ENSMUSG00000019055","Plod1",324.250993748625,368.401395304965,488.811296100774,404.298889390373,487.806801768349,552.196444577699
"ENSMUSG00000019066","ENSMUSG00000019066","Rab3d",68.9357213660924,45.2548458011095,57.3203771584187,315.856209587057,259.959957810374,264.375615473457
