"GENEID","GENENAME","EKLF_GFP_log2","EKLF_minus_log2"
"ENSMUSG00000000001","Gnai3",11.5744746298404,11.821165498816
"ENSMUSG00000000028","Cdc45",11.5271162234278,11.3445210616065
"ENSMUSG00000000037","Scml2",8.65534060302663,8.28593444497537
"ENSMUSG00000000049","Apoh",7.05917478140156,7.15835153201361
"ENSMUSG00000000056","Narf",12.0918892276969,11.004198292597
"ENSMUSG00000000058","Cav2",2.91014565548401,4.74182970953415
"ENSMUSG00000000078","Klf6",6.91769040053587,7.03449663536609
"ENSMUSG00000000085","Scmh1",9.80866656366001,9.65906752935845
"ENSMUSG00000000088","Cox5a",11.8139085109611,11.632091105695
"ENSMUSG00000000093","Tbx2",2.2948568707634,2.39116453392153
"ENSMUSG00000000127","Fer",10.158534126049,9.54644854476201
"ENSMUSG00000000131","Xpo6",12.5093367906919,12.4265456104449
"ENSMUSG00000000134","Tfe3",8.54575314435191,9.03906973436873
"ENSMUSG00000000142","Axin2",5.85252139703709,4.73635300673213
"ENSMUSG00000000148","Brat1",8.09158726326241,8.14289545532441
"ENSMUSG00000000149","Gna12",7.54570923658111,7.29067876348626
"ENSMUSG00000000154","Slc22a18",3.79168312674012,4.01266819412209
"ENSMUSG00000000157","Itgb2l",5.98129331498968,9.24036729322503
"ENSMUSG00000000159","Igsf5",0.604228879186702,1.44658035567443
"ENSMUSG00000000167","Pih1d2",4.61164610776019,4.77671931687126
"ENSMUSG00000000168","Dlat",11.2988522575178,11.0902518336388
"ENSMUSG00000000171","Sdhd",11.1268471950531,10.8854737789256
"ENSMUSG00000000184","Ccnd2",8.28999188845761,8.12582117376414
"ENSMUSG00000000194","Gpr107",9.80481448020833,9.6279174608035
"ENSMUSG00000000204","Slfn4",3.48979108693864,7.23443269347873
"ENSMUSG00000000223","Drp2",6.06983774944157,5.18397456688007
"ENSMUSG00000000244","Tspan32",10.0881935657637,9.52341033508842
"ENSMUSG00000000247","Lhx2",1.28447864892996,1.51307832225948
"ENSMUSG00000000253","Gmpr",12.4327000200062,10.9644874345213
"ENSMUSG00000000266","Mid2",3.14334273905008,4.17719154130446
"ENSMUSG00000000275","Trim25",10.1017183818232,10.2941043655016
"ENSMUSG00000000276","Dgke",7.07658976166419,7.32203832251239
"ENSMUSG00000000278","Scpep1",8.19665722492108,8.30595753662859
"ENSMUSG00000000282","Mnt",7.27048599666128,7.55035951445848
"ENSMUSG00000000290","Itgb2",9.77255130415581,11.4496061369537
"ENSMUSG00000000295","Hddc2",8.85539180732812,8.66638654995469
"ENSMUSG00000000301","Pemt",6.2234813817842,6.00823038946302
"ENSMUSG00000000303","Cdh1",6.7246203692924,6.89247370421167
"ENSMUSG00000000317","Bcl6b",4.55198036699217,3.45124515762219
"ENSMUSG00000000318","Clec10a",3.07401740711243,4.75267244275731
"ENSMUSG00000000320","Alox12",8.31140309656944,6.63521514903204
"ENSMUSG00000000325","Arvcf",7.69615636403274,6.73890581971035
"ENSMUSG00000000326","Comt",10.0188504172436,9.08929324611651
"ENSMUSG00000000339","Rtca",10.1412068054313,10.1439403821415
"ENSMUSG00000000340","Dbt",7.87007412374799,8.11261938174714
"ENSMUSG00000000346","Dazap2",10.7009161739495,10.711989436178
"ENSMUSG00000000355","Mcts1",10.3763406342171,10.4929661545118
"ENSMUSG00000000365","Rnf17",7.7930799750061,7.27878273960376
"ENSMUSG00000000374","Trappc10",11.9012274401206,11.2075334819725
"ENSMUSG00000000378","Ccm2",9.92502204120785,10.0385993806847
"ENSMUSG00000000384","Tbrg4",11.0048036259266,10.9404401079809
"ENSMUSG00000000385","Tmprss2",1.17412319404441,1.60141421573465
"ENSMUSG00000000386","Mx1",1.69094783351677,4.19364374533958
"ENSMUSG00000000392","Fap",3.2288948439456,4.03219036133569
"ENSMUSG00000000399","Ndufa9",10.9366730178746,10.8357853788747
"ENSMUSG00000000409","Lck",5.86787331105923,6.65050860807431
"ENSMUSG00000000416","Cttnbp2",5.59481443828672,4.56992507042512
"ENSMUSG00000000420","Galnt1",12.3267764198435,12.0068286052196
"ENSMUSG00000000439","Mkrn2",8.55214041272582,8.76765453874511
"ENSMUSG00000000440","Pparg",5.10997003726534,7.70314506366902
"ENSMUSG00000000441","Raf1",11.0122194995258,11.0827676633185
"ENSMUSG00000000486","Sept1",8.47005012550326,8.55447724459052
"ENSMUSG00000000489","Pdgfb",3.73753213806864,3.60871184552302
"ENSMUSG00000000530","Acvrl1",4.6453359203683,6.56696434618497
"ENSMUSG00000000531","Grasp",0.505714152759394,4.27856072725331
"ENSMUSG00000000532","Acvr1b",7.22943715042531,8.45424221633886
"ENSMUSG00000000538","Tom1l2",8.27018203884982,7.80981670582122
"ENSMUSG00000000552","Zfp385a",7.58122885122291,8.4643057158276
"ENSMUSG00000000555","Itga5",8.9490551712953,9.69098438756809
"ENSMUSG00000000561","Wdr77",11.2398085212499,11.3536907877324
"ENSMUSG00000000562","Adora3",7.0600852210115,7.47846699823586
"ENSMUSG00000000563","Atp5f1",12.2821848729312,12.1098361958543
"ENSMUSG00000000568","Hnrnpd",13.2540783208039,13.316747627234
"ENSMUSG00000000579","Dynlt1c",6.60260892871591,6.48505209586032
"ENSMUSG00000000581","C1d",10.4950840175717,10.1758030335707
"ENSMUSG00000000594","Gm2a",6.67712642166809,8.60529707152066
"ENSMUSG00000000600","Krit1",10.8909149507837,10.4930037599946
"ENSMUSG00000000605","Clcn4-2",6.48051194783605,6.00365632263223
"ENSMUSG00000000617","Grm6",4.86094259264456,3.46624602233606
"ENSMUSG00000000628","Hk2",9.9982493316532,11.2203162440725
"ENSMUSG00000000631","Myo18a",11.7975531434035,11.3839012888818
"ENSMUSG00000000673","Haao",4.23959169964195,5.88985668621164
"ENSMUSG00000000682","Cd52",7.17228762216967,9.42663079448765
"ENSMUSG00000000686","Abhd15",5.17687407945598,6.60454624385443
"ENSMUSG00000000693","Loxl3",5.07131406416867,4.47230057303569
"ENSMUSG00000000706","Btn1a1",6.89933691709576,5.35107142236895
"ENSMUSG00000000708","Kat2b",11.3439986660714,10.9956704297601
"ENSMUSG00000000711","Rab5b",8.37102932060564,8.90194113433508
"ENSMUSG00000000730","Dnmt3l",-1.83178959812126,2.43657994982581
"ENSMUSG00000000732","Icosl",1.32162561331015,3.69935148382587
"ENSMUSG00000000738","Spg7",10.3679692372907,10.1955074601859
"ENSMUSG00000000739","Sult5a1",3.58259246822875,0.928771464881284
"ENSMUSG00000000740","Rpl13",14.7924349307461,14.4396959139696
"ENSMUSG00000000743","Chmp1a",8.67911574544605,8.40456525944225
"ENSMUSG00000000751","Rpa1",12.5988384347787,12.1323416541018
"ENSMUSG00000000753","Serpinf1",6.3350573988764,7.67483739274759
"ENSMUSG00000000759","Tubgcp3",11.5427325442914,11.0681710330888
"ENSMUSG00000000776","Polr3d",8.30584838143266,7.77459035988429
"ENSMUSG00000000782","Tcf7",3.2614696436509,5.91538077625759
"ENSMUSG00000000787","Ddx3x",14.9325600085036,14.9254297161048
"ENSMUSG00000000791","Il12rb1",-Inf,2.46420245239514
"ENSMUSG00000000792","Slc5a5",1.90095601010386,1.20421218618202
"ENSMUSG00000000804","Usp32",13.6017822214963,12.5114168216403
"ENSMUSG00000000811","Txnrd3",7.88809951161749,7.59568685979095
"ENSMUSG00000000817","Fasl",4.04170837531626,1.75386137599319
"ENSMUSG00000000823","Znf512b",8.97178261071598,9.18968054642303
"ENSMUSG00000000826","Dnajc5",10.0150930038416,10.3953006924962
"ENSMUSG00000000827","Tpd52l2",10.3582923427455,10.020243013769
"ENSMUSG00000000838","Fmr1",11.8919537928414,11.748830132708
"ENSMUSG00000000861","Bcl11a",11.3480294720028,10.6028435823982
"ENSMUSG00000000869","Il4",5.64982384434194,4.91732669791669
"ENSMUSG00000000876","Pxmp4",8.25059389086125,7.70685198656033
"ENSMUSG00000000881","Dlg3",7.36144871524436,7.52843270637315
"ENSMUSG00000000884","Gnb1l",5.45234036936263,5.63408461673992
"ENSMUSG00000000901","Mmp11",-1.55521013686185,2.5971301691305
"ENSMUSG00000000902","Smarcb1",10.0100272076772,9.84666774748458
"ENSMUSG00000000903","Vpreb3",0.825237294638298,2.77713675947119
"ENSMUSG00000000915","Hip1r",8.26314657372312,8.71267837193179
"ENSMUSG00000000916","Nsun5",8.93939972376051,8.23202605006192
"ENSMUSG00000000934","Top1mt",8.23226018341617,8.35887650905858
"ENSMUSG00000000942","Hoxa4",-1.65550739254898,1.71899275493191
"ENSMUSG00000000948","Snrpn",4.67885019385242,2.75544996618529
"ENSMUSG00000000957","Mmp14",5.34575794341269,5.77733213899664
"ENSMUSG00000000958","Slc7a7",4.45029761429784,4.86645227559589
"ENSMUSG00000000959","Oxa1l",9.790509425378,10.0442853879855
"ENSMUSG00000000976","Heatr6",9.61090402146797,9.70480316064397
"ENSMUSG00000000982","Ccl3",6.63109216719365,7.60859785101245
"ENSMUSG00000001014","Icam4",9.26467484627892,7.84212376003935
"ENSMUSG00000001016","Ilf2",8.17286810230186,8.01336121397095
"ENSMUSG00000001017","Chtop",10.1964385271461,10.003655250295
"ENSMUSG00000001018","Snapin",7.78826800668111,8.26301086874869
"ENSMUSG00000001020","S100a4",1.87319343068174,5.66272972078627
"ENSMUSG00000001027","Scn4a",0.0786115965790223,1.70924866475032
"ENSMUSG00000001029","Icam2",7.3565692260454,8.60057808129263
"ENSMUSG00000001034","Mapk7",8.14931960077168,8.61059258555742
"ENSMUSG00000001036","Epn2",5.53443337437859,4.88943179225435
"ENSMUSG00000001039","B9d1",5.08098480616357,3.93490764456537
"ENSMUSG00000001052","Sec24b",11.1374859162234,11.3786363697332
"ENSMUSG00000001053","N4bp3",2.14655128837552,4.06912340660738
"ENSMUSG00000001054","Rmnd5b",8.68343712402771,8.00106197114605
"ENSMUSG00000001056","Nhp2",11.4075573010064,11.2319386110261
"ENSMUSG00000001062","Vps9d1",7.25538031350253,7.8518787938682
"ENSMUSG00000001065","Zfp276",8.34978759128333,8.68045367890217
"ENSMUSG00000001082","Mfsd10",9.45546730891878,9.8965180812211
"ENSMUSG00000001089","Luzp1",8.26325451774115,8.57714755564812
"ENSMUSG00000001095","Slc13a2",-0.579002393561084,1.92319059255315
"ENSMUSG00000001098","Kctd10",8.47227682031477,9.12622614988783
"ENSMUSG00000001100","Poldip2",10.8656332550684,10.8203241279622
"ENSMUSG00000001105","Ift20",9.61847222103832,9.75838526856224
"ENSMUSG00000001119","Col6a1",2.39804324034044,2.75993822142963
"ENSMUSG00000001120","Pcbp3",6.63240819134504,6.04762873935363
"ENSMUSG00000001123","Lgals9",10.0807608569503,10.7672843346715
"ENSMUSG00000001127","Araf",9.93192661914995,9.9108782524216
"ENSMUSG00000001128","Cfp",8.40407235716015,8.96608603485042
"ENSMUSG00000001131","Timp1",0.482410471190276,2.45257390652474
"ENSMUSG00000001134","Uxt",10.6950215599508,10.3642404008839
"ENSMUSG00000001138","Cnnm3",7.90244831467397,8.19628860076456
"ENSMUSG00000001143","Lman2l",8.01780327588861,8.66701926730631
"ENSMUSG00000001150","Mcm3ap",11.6886598217688,11.690681704268
"ENSMUSG00000001151","Pcnt",10.3739682430807,10.134614824436
"ENSMUSG00000001155","Ftcd",4.62117779470005,4.08612517362547
"ENSMUSG00000001156","Mxd1",7.71795899319994,6.84281946980165
"ENSMUSG00000001157","Gmcl1",9.34410280174033,9.35069086448927
"ENSMUSG00000001158","Snrnp27",9.84818401667419,9.58001184035866
"ENSMUSG00000001166","Oas1c",4.09692958184834,4.12353804548408
"ENSMUSG00000001173","Ocrl",9.73818040946884,10.5541703438146
"ENSMUSG00000001175","Calm1",11.1892092890658,11.1668306481919
"ENSMUSG00000001211","Agpat3",7.92336755458871,7.14151061209488
"ENSMUSG00000001225","Slc26a3",5.00430623415648,4.30164417720121
"ENSMUSG00000001227","Sema6b",6.07212039386565,7.79436203964929
"ENSMUSG00000001228","Uhrf1",13.1638916754142,13.009353105436
"ENSMUSG00000001229","Dpp9",10.1058378546475,10.4345481712966
"ENSMUSG00000001240","Ramp2",4.12461315529618,5.21719611508332
"ENSMUSG00000001247","Lsr",4.54877845861937,5.1878379874967
"ENSMUSG00000001248","Gramd1a",7.75051424858533,9.04761863456869
"ENSMUSG00000001249","Hpn",5.682681158684,5.53537021147947
"ENSMUSG00000001270","Ckb",6.8271563591307,6.99802767938858
"ENSMUSG00000001280","Sp1",11.7883593358254,11.7019408039976
"ENSMUSG00000001281","Itgb7",7.50378955285464,8.20967900494887
"ENSMUSG00000001285","Myg1",9.66471389257404,9.37179110051003
"ENSMUSG00000001288","Rarg",4.91946368230266,6.60662127433013
"ENSMUSG00000001289","Pfdn5",11.2558444487524,11.5240070043999
"ENSMUSG00000001300","Efnb2",4.27592411765349,4.25164835839426
"ENSMUSG00000001305","Rrp15",10.7776940339811,10.7652403096407
"ENSMUSG00000001313","Rnd2",4.92791347409487,4.74246805910821
"ENSMUSG00000001323","Srr",7.62148343208409,7.69880459900858
"ENSMUSG00000001333","Sync",1.37920098075317,1.80429297095171
"ENSMUSG00000001334","Fndc5",1.92742416892614,1.13528977250363
"ENSMUSG00000001348","Acp5",11.460218653718,9.92135260161343
"ENSMUSG00000001366","Fbxo9",10.8717579158808,9.85002980547773
"ENSMUSG00000001376","Ccdc132",10.8056591515629,10.9444799564302
"ENSMUSG00000001380","Hars",12.52297634037,11.8315400553434
"ENSMUSG00000001383","Zmat2",10.1563712192242,9.99600727102051
"ENSMUSG00000001403","Ube2c",12.3984253148497,11.9536176119143
"ENSMUSG00000001415","Smg5",11.7255966695852,11.2500124853712
"ENSMUSG00000001416","Cct3",13.8158576620231,13.7475685571146
"ENSMUSG00000001418","Glmp",9.45049640642469,9.90067604606686
"ENSMUSG00000001419","Mef2d",9.63071822629329,9.77620053213226
"ENSMUSG00000001420","Tmem79",4.00157614774427,4.07870722260614
"ENSMUSG00000001424","Snd1",12.4110730288022,12.8274169915843
"ENSMUSG00000001435","Col18a1",7.17608821517615,7.88869864467411
"ENSMUSG00000001436","Slc19a1",9.7455483760798,9.12361591282363
"ENSMUSG00000001440","Kpnb1",14.4203405287446,14.397729762387
"ENSMUSG00000001441","Npepps",11.6329386011579,11.891773759185
"ENSMUSG00000001445","Mrpl10",9.59979247682694,9.80455992102199
"ENSMUSG00000001467","Cyp51",9.12714055631378,9.18462444429522
"ENSMUSG00000001472","Tcf25",9.16227379305962,8.79107362511619
"ENSMUSG00000001473","Tubb6",6.74094275228253,9.16542877718571
"ENSMUSG00000001482","Def8",8.64068484294147,8.82987100333433
"ENSMUSG00000001496","Nkx2-1",1.6427033160959,1.83601589667482
"ENSMUSG00000001506","Col1a1",4.02544051279159,6.16864225567819
"ENSMUSG00000001507","Itga3",1.38725348337933,4.43919445605105
"ENSMUSG00000001517","Foxm1",10.4364502181405,10.4253567570652
"ENSMUSG00000001518","Itfg2",6.41132935536857,5.60004542635104
"ENSMUSG00000001521","Tulp3",7.16743496761519,7.10784942252742
"ENSMUSG00000001524","Gtf2h4",8.46884692493432,8.21193392523622
"ENSMUSG00000001525","Tubb5",15.4068276161394,15.2919954801921
"ENSMUSG00000001542","Ell2",11.1499812244037,9.67031192609785
"ENSMUSG00000001552","Jup",7.53738029016307,8.12847072402024
"ENSMUSG00000001555","Fkbp10",3.42797418684777,4.04444483627497
"ENSMUSG00000001558","Klhl10",3.51972892153127,2.9379391352361
"ENSMUSG00000001569","Nom1",11.3305884094347,10.9509074017832
"ENSMUSG00000001576","Ergic1",7.50092876130509,8.91199352708545
"ENSMUSG00000001583","Tnk1",5.88491175016209,3.53518920203171
"ENSMUSG00000001588","Acap1",8.42588950098114,10.1468800194942
"ENSMUSG00000001604","Tcea3",3.54567433515109,3.48901414741342
"ENSMUSG00000001627","Ifrd1",11.062446470235,10.5433431154436
"ENSMUSG00000001630","Stk38l",8.95557972697044,8.31010590802174
"ENSMUSG00000001632","Brpf1",8.20268948373715,8.41940695656945
"ENSMUSG00000001642","Akr1b3",10.452220603381,11.1200765250864
"ENSMUSG00000001663","Gstt1",5.42155956145662,4.25949081602333
"ENSMUSG00000001665","Gstt3",2.81288498155979,2.56155387260687
"ENSMUSG00000001666","Ddt",7.08831855748377,7.32915233956629
"ENSMUSG00000001674","Ddx18",12.377031884996,12.1991536819552
"ENSMUSG00000001687","Ubl3",6.43041784831747,6.70671877352135
"ENSMUSG00000001700","Gramd3",-Inf,1.8684735081859
"ENSMUSG00000001707","Eef1e1",10.8570758912674,10.3182636898777
"ENSMUSG00000001729","Akt1",10.91926393999,11.6413350403997
"ENSMUSG00000001739","Cldn15",4.00325371927364,7.95326397746535
"ENSMUSG00000001741","Il16",7.70802546481054,10.2210282790432
"ENSMUSG00000001750","Tcirg1",8.85249712715347,10.7898170376425
"ENSMUSG00000001751","Naglu",5.9201613414006,6.62022759374224
"ENSMUSG00000001755","Coasy",8.78916135866381,8.900907513945
"ENSMUSG00000001761","Smo",8.15378464571664,8.80525734436122
"ENSMUSG00000001763","Tspan33",11.7706907059523,10.3387513630174
"ENSMUSG00000001767","Crnkl1",11.6633139883553,11.1814278268596
"ENSMUSG00000001768","Rin2",5.68766932748986,8.8098148467313
"ENSMUSG00000001774","Chordc1",10.5211471511867,10.5385466684738
"ENSMUSG00000001783","Rtcb",12.1404366868834,12.0153243063167
"ENSMUSG00000001785","Pwp1",10.6781392043542,10.6998266261981
"ENSMUSG00000001786","Fbxo7",11.7298603482398,10.6561343952826
"ENSMUSG00000001794","Capns1",10.3832600163298,10.3783610342656
"ENSMUSG00000001827","Folr1",0.568188999026172,1.83380130467248
"ENSMUSG00000001829","Clpb",9.71948263649575,9.74473144531932
"ENSMUSG00000001833","Sept7",12.514082486668,12.5963696613291
"ENSMUSG00000001844","Zdhhc4",8.94227425901393,8.96001686873015
"ENSMUSG00000001847","Rac1",11.2202173283049,11.6647747257786
"ENSMUSG00000001855","Nup214",13.0587717918144,12.5843279188176
"ENSMUSG00000001864","Aif1l",-2.13847825668322,2.03745303134263
"ENSMUSG00000001865","Cpa3",10.4553316820921,10.888211338022
"ENSMUSG00000001870","Ltbp1",8.02032659295776,7.7910395386095
"ENSMUSG00000001891","Ugp2",10.2749647502997,11.1773207623764
"ENSMUSG00000001901","Kcnh6",2.52589913034419,0.605648319527587
"ENSMUSG00000001909","Trmt1",10.6677286904333,10.5917383582142
"ENSMUSG00000001910","Nacc1",9.8260509030974,10.0342381990953
"ENSMUSG00000001911","Nfix",7.93471274077215,7.27642901442455
"ENSMUSG00000001918","Slc1a5",11.4893193149187,10.7083748072947
"ENSMUSG00000001924","Uba1",14.2865690445763,14.2212016770337
"ENSMUSG00000001930","Vwf",10.6765467658841,9.69866435889637
"ENSMUSG00000001946","Esam",5.59568196247068,6.42827957131353
"ENSMUSG00000001948","Spa17",5.33043540838141,4.41832572229355
"ENSMUSG00000001962","Fam50a",10.3274626054826,10.2713274486021
"ENSMUSG00000001964","Emd",10.7181086923295,10.8817226751025
"ENSMUSG00000001983","Taco1",8.48695672526192,8.32771598906181
"ENSMUSG00000001986","Gria3",9.76091414764802,12.4668701250144
"ENSMUSG00000001995","Sipa1l2",6.32873426022869,7.25175766656332
"ENSMUSG00000001998","Ap4e1",11.0192060871344,10.6054236805796
"ENSMUSG00000001999","Blvra",10.0169388025357,9.46080890434622
"ENSMUSG00000002006","Pdzd4",3.82706928519239,4.62233286473713
"ENSMUSG00000002007","Srpk3",2.70015675726733,1.31783322108197
"ENSMUSG00000002010","Idh3g",12.094833348702,12.4335819708593
"ENSMUSG00000002012","Pnck",1.10588693939516,1.46557572671817
"ENSMUSG00000002014","Ssr4",11.085446336377,11.3186128256965
"ENSMUSG00000002015","Bcap31",11.6213939406018,11.6955311890039
"ENSMUSG00000002017","Fam98a",9.63902303267454,9.27237309472164
"ENSMUSG00000002020","Ltbp2",3.86932891310625,3.00866885076893
"ENSMUSG00000002028","Kmt2a",12.4319410621413,12.3537031060959
"ENSMUSG00000002031","Ift46",7.75196474479057,7.86060575470701
"ENSMUSG00000002032","Tmem25",1.47061593515127,0.718992754931916
"ENSMUSG00000002033","Cd3g",1.56701685755024,4.39627684996478
"ENSMUSG00000002043","Trappc6a",7.28742905560354,7.63977754399073
"ENSMUSG00000002052","Supt6",12.5556855641531,12.4899834268778
"ENSMUSG00000002055","Spag5",12.4573887059641,11.9719170780049
"ENSMUSG00000002058","Unc119",8.58676494241579,9.19140494186563
"ENSMUSG00000002059","Rab34",4.35289407904996,4.39243380506777
"ENSMUSG00000002064","Sdf2",8.92786214029454,8.73428152728211
"ENSMUSG00000002068","Ccne1",12.0394729121329,11.1151348692685
"ENSMUSG00000002083","Bbc3",4.1359387830764,2.75800127421625
"ENSMUSG00000002100","Mybpc3",1.82078232178471,4.01222949426021
"ENSMUSG00000002102","Psmc3",12.1770756348563,11.9675811557413
"ENSMUSG00000002103","Acp2",9.2192646419938,9.52830609652621
"ENSMUSG00000002104","Rapsn",1.885970573437,3.46037042192321
"ENSMUSG00000002105","Slc39a13",7.37681038076109,7.20839042293181
"ENSMUSG00000002107","Celf2",9.07200828112358,11.4048304254754
"ENSMUSG00000002108","Nr1h3",7.44331805665486,6.76109832017922
"ENSMUSG00000002109","Ddb2",8.31824244973995,7.91361336520168
"ENSMUSG00000002111","Spi1",8.79169428753761,11.3117775482634
"ENSMUSG00000002129","Sf3a1",12.1451697380281,12.1300015155528
"ENSMUSG00000002147","Stat6",10.0711637842844,10.2364548213574
"ENSMUSG00000002190","Clgn",5.26373479444681,3.64510187648432
"ENSMUSG00000002204","Napsa",7.40162401146861,9.9166212574488
"ENSMUSG00000002205","Vrk3",9.27611324902916,9.24350036423334
"ENSMUSG00000002210","Smg9",9.5045333178939,9.06145113766626
"ENSMUSG00000002221","Paxip1",10.8825725974812,10.4554971621642
"ENSMUSG00000002222","Rmnd5a",11.0153476932549,10.6973367757414
"ENSMUSG00000002227","Mov10",8.70562930666128,9.4819256253328
"ENSMUSG00000002228","Ppm1j",0.494569485674331,3.16119128808605
"ENSMUSG00000002233","Rhoc",4.3290468480449,4.41706413191227
"ENSMUSG00000002249","Tead3",5.43640354821631,3.36325282937184
"ENSMUSG00000002250","Ppard",8.07451482371589,7.38151882584441
"ENSMUSG00000002257","Def6",8.04801763560719,9.32293717461534
"ENSMUSG00000002265","Peg3",10.1794996156002,9.37126910962067
"ENSMUSG00000002266","Zim1",-2.25327458679079,2.16683500062968
"ENSMUSG00000002274","Metrn",5.03152870114733,5.99435875414229
"ENSMUSG00000002279","Lmf1",7.9920302508201,8.41478862486612
"ENSMUSG00000002280","Narfl",8.70670464559858,8.73501025523022
"ENSMUSG00000002289","Angptl4",7.99856835625365,7.71933856509995
"ENSMUSG00000002297","Dbf4",12.0544534747306,11.6987014181538
"ENSMUSG00000002307","Daxx",10.0322786152926,9.90315237962513
"ENSMUSG00000002308","Cd320",6.4235723553729,7.13279278110802
"ENSMUSG00000002319","Ipo4",11.1357704110303,10.7380059557527
"ENSMUSG00000002320","Tm9sf1",10.9048480220213,10.4841513575455
"ENSMUSG00000002324","Rec8",4.7054901007872,4.10306507380286
"ENSMUSG00000002325","Irf9",9.48563021313129,9.34272686500351
"ENSMUSG00000002326","Gmpr2",8.91889339266016,9.26855541507245
"ENSMUSG00000002329","Mdp1",7.64489478672053,7.603036475384
"ENSMUSG00000002332","Dhrs1",8.53203176567963,8.62281218769487
"ENSMUSG00000002342","Tmem161a",8.56498954868977,7.93696404823139
"ENSMUSG00000002343","Armc6",8.14460487721999,7.46880014102886
"ENSMUSG00000002345","2310045N01Rik",8.32621347704929,8.13250515286944
"ENSMUSG00000002346","Slc25a42",6.63907313830102,5.63960225360096
"ENSMUSG00000002365","Snx9",9.98167130344301,10.3631895081702
"ENSMUSG00000002372","Ranbp3",10.2133424186856,9.93895107964563
"ENSMUSG00000002379","Ndufa11",10.0100281584902,9.87599158929832
"ENSMUSG00000002393","Nr2f6",4.93502876750303,5.49564638487487
"ENSMUSG00000002395","Use1",9.18528760060558,9.23753503047325
"ENSMUSG00000002396","Ocel1",5.89764349428087,6.55954588484824
"ENSMUSG00000002409","Dyrk1b",6.72481576781538,6.60829583188276
"ENSMUSG00000002413","Braf",11.147095723423,10.63160319267
"ENSMUSG00000002416","Ndufb2",10.0755097355524,9.85643421204887
"ENSMUSG00000002428","Hltf",10.9850773087765,11.2207378360952
"ENSMUSG00000002455","Prpf6",11.7381072449608,11.3700000396209
"ENSMUSG00000002458","Rgs19",7.68023807550456,9.75224523642132
"ENSMUSG00000002475","Abhd3",2.72988267667448,3.56540321122302
"ENSMUSG00000002477","Snrpd1",12.3145925685165,12.3063242500026
"ENSMUSG00000002486","Tchp",8.09193272537289,7.95265284506008
"ENSMUSG00000002489","Tiam1",9.754400773864,10.9497935635111
"ENSMUSG00000002496","Tsc2",1.34867041668876,0.84954627282313
"ENSMUSG00000002500","Rpl3l",1.89411420100058,2.88496752435964
"ENSMUSG00000002504","Slc9a3r2",2.63659889039747,4.50214876931244
"ENSMUSG00000002524","Puf60",11.2038666238525,11.1737618016765
"ENSMUSG00000002546","Golga2",10.4776148351193,10.3532720123487
"ENSMUSG00000002550","Uck1",9.20757510353879,8.93722548764701
"ENSMUSG00000002565","Scin",3.49224942711379,4.38245058387303
"ENSMUSG00000002580","Mien1",8.33519642324226,8.12389140647487
"ENSMUSG00000002602","Axl",8.92915841860577,8.7712775955306
"ENSMUSG00000002603","Tgfb1",10.3120743440496,10.9799683331575
"ENSMUSG00000002608","Ccdc97",8.06868381694016,7.87763927299807
"ENSMUSG00000002617","Zfp40",6.15492143142506,6.21696873855658
"ENSMUSG00000002625","Akap8l",7.85205399195272,6.30008697745496
"ENSMUSG00000002635","Pdcd2l",8.81569597970872,8.59426662063508
"ENSMUSG00000002658","Gtf2f1",11.0091834966814,10.8385161753301
"ENSMUSG00000002660","Clpp",9.86550400330375,9.59490188451672
"ENSMUSG00000002661","Alkbh7",7.00699178598626,6.64430255968515
"ENSMUSG00000002668","Dennd1c",5.7127774716181,7.0986440559268
"ENSMUSG00000002679","Med6",9.82386026310891,9.55511899669774
"ENSMUSG00000002688","Prkd1",7.76591345937111,6.2429603895466
"ENSMUSG00000002699","Lcp2",9.28495715115592,10.624920853054
"ENSMUSG00000002718","Cse1l",13.9019296782394,13.7707173467161
"ENSMUSG00000002728","Naa20",10.3596821842016,10.3966998380985
"ENSMUSG00000002731","Prkra",7.60841889409191,7.8877843157602
"ENSMUSG00000002732","Fkbp7",4.27363108026885,4.86023048497925
"ENSMUSG00000002733","Plekha3",8.26252296200006,8.53412215336325
"ENSMUSG00000002741","Ykt6",10.2729515244303,10.5040170511941
"ENSMUSG00000002748","Baz1b",13.5262610869186,13.3150081710581
"ENSMUSG00000002763","Pex6",8.96524335116926,9.06769753197992
"ENSMUSG00000002767","Mrpl2",9.48977752434736,9.26686276950473
"ENSMUSG00000002768","Mea1",5.56654075409482,5.87357375100109
"ENSMUSG00000002769","Gnmt",2.94472666700392,2.65407964178333
"ENSMUSG00000002778","Kdelr1",1.54131549463116,1.35390033535614
"ENSMUSG00000002781","Tmem143",2.51441760889333,-Inf
"ENSMUSG00000002791","Pdxk-ps",2.28925274879536,0.0439849828179212
"ENSMUSG00000002797","Ggct",7.20048880308903,7.06119423353978
"ENSMUSG00000002799","Jag2",3.94856787877567,4.38545422354589
"ENSMUSG00000002803","Btbd6",5.86589685176421,6.09062966934104
"ENSMUSG00000002804","Nudt14",4.44793876083816,4.79503054929423
"ENSMUSG00000002808","Epdr1",6.58509005567531,4.94291159576277
"ENSMUSG00000002812","Flii",10.9799150527015,11.3943532149917
"ENSMUSG00000002814","Top3a",9.57232317763139,9.82458501970622
"ENSMUSG00000002820","Atg4d",7.46581723564208,6.55301765418901
"ENSMUSG00000002825","Qtrt1",6.92102614118483,7.04461045190415
