"","GENEID","GENENAME","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"2319","ENSMUSG00000034422","Parp14",1104.53156049716,-1.02265420813305,0.230702985366075,-4.43277405582908,9.30283408033633e-06,6.14452391584785e-05
"2320","ENSMUSG00000031954","Cfdp1",2390.63530799272,0.452062780977163,0.101998414389072,4.43205694603028,9.33383570788601e-06,6.16084249353207e-05
"2321","ENSMUSG00000020346","Mgat1",1032.09039811074,-0.528821928757975,0.119318581629009,-4.43201655214283,9.33558492360641e-06,6.16084249353207e-05
"2322","ENSMUSG00000042303","Sgsm3",337.163319240808,0.861003303680253,0.194342160754191,4.43034748784785,9.40813648409374e-06,6.20604765404237e-05
"2323","ENSMUSG00000030729","Pgm2l1",1142.94725889072,0.644170502816743,0.145430645314156,4.42940001693055,9.44956088637366e-06,6.2306898018332e-05
"2324","ENSMUSG00000027778","Ift80",1377.01571907453,0.841565850888013,0.19000084183417,4.42927432722914,9.4550692424666e-06,6.23163922490795e-05
"2325","ENSMUSG00000037085","Trmt12",361.49775257437,0.82167149073832,0.1855284324573,4.42881708132489,9.47513395131334e-06,6.24217749386092e-05
"2326","ENSMUSG00000025171","Ubtd1",31.1494021977623,-2.05432916465857,0.463986851338463,-4.42755901106346,9.53055030564368e-06,6.27598620084025e-05
"2327","ENSMUSG00000074649","BC029722",123.220592939964,-1.25178720746461,0.283028967671382,-4.42282363449817,9.74192633923841e-06,6.41242310864266e-05
"2328","ENSMUSG00000022967","Ifnar1",967.379772122336,-0.776775497486384,0.175661004337708,-4.4220144386345,9.77849202886408e-06,6.433726907479e-05
"2329","ENSMUSG00000026594","Ralgps2",927.695596900726,-0.771813062078146,0.174577917126556,-4.42102343057878,9.82345199732271e-06,6.46053302889618e-05
"2330","ENSMUSG00000060962","Dmkn",8.94274230374042,-6.55771210443251,1.48400718111736,-4.4189220833116,9.91943985725766e-06,6.52086095680754e-05
"2331","ENSMUSG00000009633","G0s2",49.0898828366618,-2.00354875514353,0.453636186553336,-4.41664226649599,1.00245930892523e-05,6.58715968889221e-05
"2332","ENSMUSG00000036026","Tmem63b",426.881766231732,0.77301238373743,0.175039867780072,4.41620753912291,1.00447647506244e-05,6.5975841202965e-05
"2333","ENSMUSG00000024774","Ankrd22",29.0504699593065,-3.64810552580283,0.826353861020276,-4.41470137417718,1.01149521341725e-05,6.64083676978657e-05
"2334","ENSMUSG00000026708","Cenpl",989.30700588896,0.67953076933163,0.153962384284265,4.41361552362681,1.01658431450674e-05,6.67124369108816e-05
"2335","ENSMUSG00000039396","Neil3",2309.85904775115,0.577455619045481,0.130837660610612,4.41352754513134,1.01699771617751e-05,6.67124369108816e-05
"2336","ENSMUSG00000041408","Wapal",13388.0007538661,0.348021345511825,0.0788792478464955,4.41207738427094,1.02383504698896e-05,6.71321978370288e-05
"2337","ENSMUSG00000034485","Uaca",71.8814407750962,-3.34402499243321,0.757963109051627,-4.41185719001193,1.02487706721245e-05,6.71717673876472e-05
"2338","ENSMUSG00000028032","Papss1",387.920281468174,-0.942363424982395,0.213644032771904,-4.41090449733508,1.02939715506224e-05,6.74357734079863e-05
"2339","ENSMUSG00000073096","Lrrc61",150.9769422655,-0.909209628502601,0.206131524921673,-4.41082279310789,1.02978568911197e-05,6.74357734079863e-05
"2340","ENSMUSG00000049287","Iba57",241.731137118728,1.14518177860427,0.259680653643521,4.40996186098766,1.03388826411865e-05,6.76754980406212e-05
"2341","ENSMUSG00000036591","Arhgap21",5308.82336884766,0.725645687002564,0.164564703931014,4.40948556810067,1.03616463023343e-05,6.77955302916935e-05
"2342","ENSMUSG00000056153","Socs6",1233.27809640826,-0.487465296208067,0.110564966280999,-4.40885854357505,1.03916869316259e-05,6.79630524046598e-05
"2343","ENSMUSG00000055660","Mettl4",1260.58986338418,0.623229854877552,0.141465510341067,4.40552508788166,1.05527937151136e-05,6.89872562246673e-05
"2344","ENSMUSG00000027540","Ptpn1",1065.96009990642,-0.699031329411751,0.158720833568972,-4.40415611292759,1.06196451345133e-05,6.93946691661007e-05
"2345","ENSMUSG00000048076","Arf1",4240.7634194642,-0.422837858951348,0.0960595717768159,-4.40182952234855,1.07341886044772e-05,7.01132481257043e-05
"2346","ENSMUSG00000038831","Ralgps1",131.620298340495,-1.09497542002743,0.248829832629635,-4.40049896130109,1.08002244634429e-05,7.05145089968263e-05
"2347","ENSMUSG00000076490","Trbc1",17.2047165810147,-3.33908706156951,0.758946137483286,-4.39963641246286,1.08432398742469e-05,7.07581436120173e-05
"2348","ENSMUSG00000003226","Ranbp2",40522.9955796412,0.346283793023058,0.078708633067674,4.39956558164746,1.08467794738537e-05,7.07581436120173e-05
"2349","ENSMUSG00000031555","Adam9",437.126406861041,-1.16007705746453,0.263699124627087,-4.39924500737371,1.08628132021999e-05,7.08325712295004e-05
"2350","ENSMUSG00000073435","Nme3",436.735848421092,0.956526629593989,0.217443336699312,4.3989696079614,1.0876605549357e-05,7.08923264678727e-05
"2351","ENSMUSG00000041346","Wrap53",625.81927854136,0.568341119628929,0.129277912372799,4.39627395892658,1.10124927435883e-05,7.17297421985389e-05
"2352","ENSMUSG00000021090","Lrrc9",37.6887841561862,-2.45510204826292,0.558455555999239,-4.39623533491404,1.10144515016624e-05,7.17297421985389e-05
"2353","ENSMUSG00000014030","Pax5",9.67638642146303,-6.63455920755575,1.5096468034298,-4.39477577966089,1.10887148879106e-05,7.21826799567048e-05
